idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      7383835      3760493           32 mlx5_comp0
  2 539           24      7338925      3653758           33 mlx5_comp1
  3 540           49      7196830      3618990           34 mlx5_comp2
  4 541            0      7187629      3623749           35 mlx5_comp3
  5 542            9      7119132      3568121           36 mlx5_comp4
  6 543            0      7403865      3792500           37 mlx5_comp5
  7 544           19      7339732      3543096           38 mlx5_comp6
  8 545            8      7696481      3760399           39 mlx5_comp7
total            241     58666429     29321106
