idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7068830      3828332           32 mlx5_comp0
  2 539            0      7342450      3672028           33 mlx5_comp1
  3 540            0      7802942      3903480           34 mlx5_comp2
  4 541            0      7700040      3631918           35 mlx5_comp3
  5 542            0      7619793      3846366           36 mlx5_comp4
  6 543            0      7268806      3806939           37 mlx5_comp5
  7 544            0      7613586      3809305           38 mlx5_comp6
  8 545            0      7659139      3532642           39 mlx5_comp7
total            127     60075586     30031010
