idx irq        fired       rxpkts       txpkts         cpus name
  0 327          146            0            0         0-31 mlx5_async0
  1 328          281      7104810      4016355           32 mlx5_comp0
  2 539          356      7458547      3549585           33 mlx5_comp1
  3 540          353      8686308      4344843           34 mlx5_comp2
  4 541          217      8910323      4449722           35 mlx5_comp3
  5 542          327      9792154      4061426           36 mlx5_comp4
  6 543          324      6543374      4895143           37 mlx5_comp5
  7 544          321      8032095      3271098           38 mlx5_comp6
  8 545          306      8126765      3727917           39 mlx5_comp7
total           2631     64654376     32316089
