idx irq        fired       rxpkts       txpkts         cpus name
  0 327          158            0            0         0-31 mlx5_async0
  1 328          311      5969590      3011946           32 mlx5_comp0
  2 539          329      5763549      3024456           33 mlx5_comp1
  3 540          332      5835992      3001378           34 mlx5_comp2
  4 541          274      6218117      3059287           35 mlx5_comp3
  5 542          338      5830696      2966395           36 mlx5_comp4
  6 543          328      6260848      2959691           37 mlx5_comp5
  7 544          344      5992526      3000293           38 mlx5_comp6
  8 545          342      6205579      3004677           39 mlx5_comp7
total           2756     48076897     24028123
