idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9530978      4704163           32 mlx5_comp0
  2 539            0      9193483      4526258           33 mlx5_comp1
  3 540            0      9402911      4739229           34 mlx5_comp2
  4 541            0      9063381      4762724           35 mlx5_comp3
  5 542            0      9425036      4825865           36 mlx5_comp4
  6 543            0      9656451      4597590           37 mlx5_comp5
  7 544            0      9479736      4684632           38 mlx5_comp6
  8 545            0      9373874      4711723           39 mlx5_comp7
total            127     75125850     37552184
