idx irq        fired       rxpkts       txpkts         cpus name
  0 327          181            0            0         0-31 mlx5_async0
  1 328          767      7803515      3803936           32 mlx5_comp0
  2 539          538      7534739      3736828           33 mlx5_comp1
  3 540          474      7035655      3705089           34 mlx5_comp2
  4 541          903      7972133      3819712           35 mlx5_comp3
  5 542          710      7105335      3787970           36 mlx5_comp4
  6 543          827      7502555      3781130           37 mlx5_comp5
  7 544          633      7433227      3587750           38 mlx5_comp6
  8 545          773      7698670      3813480           39 mlx5_comp7
total           5806     60085829     30035895
