idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4601607      2278645           32 mlx5_comp0
  2 539            0      4445257      2198059           33 mlx5_comp1
  3 540            0      4394294      2298838           34 mlx5_comp2
  4 541            0      4608801      2223189           35 mlx5_comp3
  5 542            0      4334846      2293460           36 mlx5_comp4
  6 543            0      4488045      2174092           37 mlx5_comp5
  7 544            0      4560084      2241277           38 mlx5_comp6
  8 545            0      4632059      2312916           39 mlx5_comp7
total            127     36064993     18020476
