idx irq        fired       rxpkts       txpkts         cpus name
  0 327          188            0            0         0-31 mlx5_async0
  1 328          756      1428629       747551           32 mlx5_comp0
  2 539          507      1560116       746348           33 mlx5_comp1
  3 540          446      1509687       746094           34 mlx5_comp2
  4 541          851      1552165       743686           35 mlx5_comp3
  5 542          700      1563269       755117           36 mlx5_comp4
  6 543          767      1430354       763931           37 mlx5_comp5
  7 544          628      1529204       761650           38 mlx5_comp6
  8 545          731      1515025       761434           39 mlx5_comp7
total           5574     12088449      6025811
