idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            9      1440111       745886           32 mlx5_comp0
  2 539           41      1500659       760821           33 mlx5_comp1
  3 540           50      1472369       756274           34 mlx5_comp2
  4 541            0      1518601       753574           35 mlx5_comp3
  5 542           12      1555066       761032           36 mlx5_comp4
  6 543           10      1594302       733871           37 mlx5_comp5
  7 544           21      1556324       758009           38 mlx5_comp6
  8 545            0      1467088       756536           39 mlx5_comp7
total            271     12104520      6026003
