idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6375668      2772420           32 mlx5_comp0
  2 539            0      5768681      2885476           33 mlx5_comp1
  3 540            0      6140633      3072088           34 mlx5_comp2
  4 541            0      5796206      2893888           35 mlx5_comp3
  5 542            0      6072667      3231825           36 mlx5_comp4
  6 543            0      5885726      3186720           37 mlx5_comp5
  7 544            0      5544807      2940787           38 mlx5_comp6
  8 545            0      6465746      3036040           39 mlx5_comp7
total            127     48050134     24019244
