idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            5      1509399       761159           32 mlx5_comp0
  2 539           36      1501910       752222           33 mlx5_comp1
  3 540           65      1543393       750346           34 mlx5_comp2
  4 541            3      1498031       750439           35 mlx5_comp3
  5 542            8      1475830       756418           36 mlx5_comp4
  6 543            1      1521214       748284           37 mlx5_comp5
  7 544           19      1559938       749690           38 mlx5_comp6
  8 545            5      1468524       749885           39 mlx5_comp7
total            269     12078239      6018443
