idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25509            0            0         0-31 mlx5_async0
  1 328       368021      4582230      2228440           32 mlx5_comp0
  2 539       354563      4345941      2258644           33 mlx5_comp1
  3 540       366525      4464806      2255474           34 mlx5_comp2
  4 541       361579      4579048      2249419           35 mlx5_comp3
  5 542       351959      4390494      2239650           36 mlx5_comp4
  6 543       379177      4585881      2288786           37 mlx5_comp5
  7 544       374694      4770787      2230237           38 mlx5_comp6
  8 545       363994      4359156      2275598           39 mlx5_comp7
total        2946021     36078343     18026248
