idx irq        fired       rxpkts       txpkts         cpus name
  0 327          204            0            0         0-31 mlx5_async0
  1 328          866      6337261      3029862           32 mlx5_comp0
  2 539          603      5712897      2962981           33 mlx5_comp1
  3 540          529      6176453      2964581           34 mlx5_comp2
  4 541         1038      5839955      3015967           35 mlx5_comp3
  5 542          782      5753349      3007642           36 mlx5_comp4
  6 543          848      6587996      3001608           37 mlx5_comp5
  7 544          716      5586525      2974816           38 mlx5_comp6
  8 545          860      6132396      3083338           39 mlx5_comp7
total           6446     48126832     24040795
