idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25057            0            0         0-31 mlx5_async0
  1 328       385265      4481008      2245922           32 mlx5_comp0
  2 539       364248      4637526      2244958           33 mlx5_comp1
  3 540       367862      4643937      2240115           34 mlx5_comp2
  4 541       354413      4147040      2265382           35 mlx5_comp3
  5 542       368675      4492658      2260808           36 mlx5_comp4
  6 543       336887      4358416      2269593           37 mlx5_comp5
  7 544       368571      4670659      2247700           38 mlx5_comp6
  8 545       366338      4674561      2251942           39 mlx5_comp7
total        2937316     36105805     18026420
