idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      4432262      2227135           32 mlx5_comp0
  2 539           41      4534079      2237173           33 mlx5_comp1
  3 540           58      4311949      2225371           34 mlx5_comp2
  4 541            0      4617050      2231658           35 mlx5_comp3
  5 542           14      4444720      2272135           36 mlx5_comp4
  6 543            4      4634320      2291988           37 mlx5_comp5
  7 544           16      4673933      2278461           38 mlx5_comp6
  8 545            1      4418855      2254621           39 mlx5_comp7
total            266     36067168     18018542
