idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328           24      4542671      2243311           32 mlx5_comp0
  2 539           54      4757428      2303067           33 mlx5_comp1
  3 540          105      4421200      2256095           34 mlx5_comp2
  4 541            0      4343704      2217272           35 mlx5_comp3
  5 542           29      4556244      2264608           36 mlx5_comp4
  6 543            6      4466278      2246272           37 mlx5_comp5
  7 544           43      4437213      2242926           38 mlx5_comp6
  8 545           15      4560719      2252902           39 mlx5_comp7
total            424     36085457     18026453
