idx irq        fired       rxpkts       txpkts         cpus name
  0 327          178            0            0         0-31 mlx5_async0
  1 328          698      7769554      3884040           32 mlx5_comp0
  2 539          529      5126732      3221858           33 mlx5_comp1
  3 540          431      7043200      2986879           34 mlx5_comp2
  4 541          815      5980410      3573086           35 mlx5_comp3
  5 542          614      6445249      3147946           36 mlx5_comp4
  6 543          772      7830628      3914800           37 mlx5_comp5
  7 544          624      7147814      2564255           38 mlx5_comp6
  8 545          918      6296456      3523778           39 mlx5_comp7
total           5579     53640043     26816642
