idx irq        fired       rxpkts       txpkts         cpus name
  0 327          167            0            0         0-31 mlx5_async0
  1 328          593      4576585      2240809           32 mlx5_comp0
  2 539          427      4475807      2241932           33 mlx5_comp1
  3 540          379      4384863      2225639           34 mlx5_comp2
  4 541          651      4359854      2218959           35 mlx5_comp3
  5 542          519      4517644      2257919           36 mlx5_comp4
  6 543          611      4638998      2274422           37 mlx5_comp5
  7 544          519      4817947      2322140           38 mlx5_comp6
  8 545          573      4310219      2246889           39 mlx5_comp7
total           4439     36081917     18028709
