idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16175            0            0         0-31 mlx5_async0
  1 328       311070      6588271      3347510           32 mlx5_comp0
  2 539       307343      6588895      3320809           33 mlx5_comp1
  3 540       309409      6687901      3235647           34 mlx5_comp2
  4 541       313646      6463421      3270255           35 mlx5_comp3
  5 542       303934      6543248      3257280           36 mlx5_comp4
  6 543       304661      6633652      3358356           37 mlx5_comp5
  7 544       301874      6474373      3295376           38 mlx5_comp6
  8 545       301162      6688848      3223681           39 mlx5_comp7
total        2469274     52668609     26308914
