idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      7629789      3686283           32 mlx5_comp0
  2 539           41      7151989      3751751           33 mlx5_comp1
  3 540           66      7542377      3763215           34 mlx5_comp2
  4 541            0      8000449      3812433           35 mlx5_comp3
  5 542           12      7505406      3576414           36 mlx5_comp4
  6 543            1      7361792      3772919           37 mlx5_comp5
  7 544           18      7372326      3996274           38 mlx5_comp6
  8 545            4      7529155      3677890           39 mlx5_comp7
total            274     60093283     30037179
