idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24394            0            0         0-31 mlx5_async0
  1 328       347722      4524971      2246409           32 mlx5_comp0
  2 539       356767      4620053      2232789           33 mlx5_comp1
  3 540       355091      4386106      2252440           34 mlx5_comp2
  4 541       371395      4641760      2246069           35 mlx5_comp3
  5 542       356207      4580266      2258857           36 mlx5_comp4
  6 543       356917      4350476      2266473           37 mlx5_comp5
  7 544       362956      4388086      2247651           38 mlx5_comp6
  8 545       368488      4572932      2267918           39 mlx5_comp7
total        2899937     36064650     18018606
