idx irq        fired       rxpkts       txpkts         cpus name
  0 327        11115            0            0         0-31 mlx5_async0
  1 328       260149      9029236      4512850           32 mlx5_comp0
  2 539       321157      5683527      3560604           33 mlx5_comp1
  3 540       289579      6995631      3603804           34 mlx5_comp2
  4 541       290367      7217365      4063796           35 mlx5_comp3
  5 542       281404      6935421      4620377           36 mlx5_comp4
  6 543       300983      8131338      2756299           37 mlx5_comp5
  7 544       312633      7121475      3467043           38 mlx5_comp6
  8 545       312204      9071311      3499637           39 mlx5_comp7
total        2379591     60185304     30084410
