idx irq        fired       rxpkts       txpkts         cpus name
  0 327        14527            0            0         0-31 mlx5_async0
  1 328       296293      5894698      2960768           32 mlx5_comp0
  2 539       297963      5952033      3043555           33 mlx5_comp1
  3 540       304917      5888506      3055838           34 mlx5_comp2
  4 541       303693      6151842      3007323           35 mlx5_comp3
  5 542       305009      6330799      2964971           36 mlx5_comp4
  6 543       300326      6006252      2980706           37 mlx5_comp5
  7 544       303660      5970130      2998057           38 mlx5_comp6
  8 545       295867      5938683      3020816           39 mlx5_comp7
total        2422255     48132943     24032034
