idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9785505      4833596           32 mlx5_comp0
  2 539            0      9374083      4591119           33 mlx5_comp1
  3 540            0      9336839      4694880           34 mlx5_comp2
  4 541            0      9615287      4911696           35 mlx5_comp3
  5 542            0      9125296      4582809           36 mlx5_comp4
  6 543            0      9699206      4582361           37 mlx5_comp5
  7 544            0      9165366      4845823           38 mlx5_comp6
  8 545            0      9649747      4823220           39 mlx5_comp7
total            127     75751329     37865504
