idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      3013436      1504700           32 mlx5_comp0
  2 539           17      3035617      1463353           33 mlx5_comp1
  3 540           47      3088489      1560738           34 mlx5_comp2
  4 541            0      2963687      1489603           35 mlx5_comp3
  5 542            9      3019243      1492247           36 mlx5_comp4
  6 543            3      3156001      1521112           37 mlx5_comp5
  7 544           18      2967632      1496142           38 mlx5_comp6
  8 545            4      2852925      1497073           39 mlx5_comp7
total            230     24097030     12024968
