idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            3      5911610      2917657           32 mlx5_comp0
  2 539           28      5834176      2953898           33 mlx5_comp1
  3 540           85      5859760      3063748           34 mlx5_comp2
  4 541            4      6035428      2963062           35 mlx5_comp3
  5 542           22      5927187      3240718           36 mlx5_comp4
  6 543            4      6133141      2944860           37 mlx5_comp5
  7 544           19      6481667      2977308           38 mlx5_comp6
  8 545           15      5892875      2967324           39 mlx5_comp7
total            309     48075844     24028575
