idx irq        fired       rxpkts       txpkts         cpus name
  0 327          177            0            0         0-31 mlx5_async0
  1 328          720      1434678       728146           32 mlx5_comp0
  2 539          584      1495144       738685           33 mlx5_comp1
  3 540          487      1459476       736079           34 mlx5_comp2
  4 541          747      1561384       750907           35 mlx5_comp3
  5 542          689      1510453       760326           36 mlx5_comp4
  6 543          724      1565858       772056           37 mlx5_comp5
  7 544          608      1502965       759750           38 mlx5_comp6
  8 545          704      1585054       775822           39 mlx5_comp7
total           5440     12115012      6021771
