idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10139            0            0         0-31 mlx5_async0
  1 328       304848      7689959      3285385           32 mlx5_comp0
  2 539       296572      7523623      2869213           33 mlx5_comp1
  3 540       287366      6568579      4979175           34 mlx5_comp2
  4 541       306880      9967972      3400602           35 mlx5_comp3
  5 542       291377      6803174      3664881           36 mlx5_comp4
  6 543       287894      5743280      4190364           37 mlx5_comp5
  7 544       282666      8380289      3762609           38 mlx5_comp6
  8 545       293351      7333552      3842705           39 mlx5_comp7
total        2361093     60010428     29994934
