idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      2949705      1488749           32 mlx5_comp0
  2 539           29      3182445      1490662           33 mlx5_comp1
  3 540           53      2939653      1487097           34 mlx5_comp2
  4 541            0      2950482      1486694           35 mlx5_comp3
  5 542            8      3105484      1507476           36 mlx5_comp4
  6 543            0      2942231      1531680           37 mlx5_comp5
  7 544            9      2970584      1513501           38 mlx5_comp6
  8 545            6      3067515      1523152           39 mlx5_comp7
total            234     24108099     12029011
