idx irq        fired       rxpkts       txpkts         cpus name
  0 327          179            0            0         0-31 mlx5_async0
  1 328          603      1388838       715452           32 mlx5_comp0
  2 539          645      1558210       757655           33 mlx5_comp1
  3 540          617      1498238       746490           34 mlx5_comp2
  4 541          429      1560752       767358           35 mlx5_comp3
  5 542          622      1559572       769820           36 mlx5_comp4
  6 543          593      1483433       749610           37 mlx5_comp5
  7 544          640      1494114       752242           38 mlx5_comp6
  8 545          558      1572994       771264           39 mlx5_comp7
total           4886     12116151      6029891
