idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            6      4010717      2179557           32 mlx5_comp0
  2 539           41      4532775      2335530           33 mlx5_comp1
  3 540           53      4606534      2071481           34 mlx5_comp2
  4 541            0      4750696      2283894           35 mlx5_comp3
  5 542            6      4399587      2216882           36 mlx5_comp4
  6 543            1      4575533      2371571           37 mlx5_comp5
  7 544            9      4568857      2285026           38 mlx5_comp6
  8 545           10      4675324      2303819           39 mlx5_comp7
total            253     36120023     18047760
