idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15100            0            0         0-31 mlx5_async0
  1 328       300602      5969049      3029615           32 mlx5_comp0
  2 539       304018      6008879      2970127           33 mlx5_comp1
  3 540       303691      5642045      3120399           34 mlx5_comp2
  4 541       296275      5931247      3068742           35 mlx5_comp3
  5 542       307681      6103189      2968809           36 mlx5_comp4
  6 543       292941      6349655      2983620           37 mlx5_comp5
  7 544       316945      5845780      2879945           38 mlx5_comp6
  8 545       302056      6218448      3004041           39 mlx5_comp7
total        2439309     48068292     24025298
