idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            3      8041159      3400719           32 mlx5_comp0
  2 539           38      7351636      3954526           33 mlx5_comp1
  3 540           61      7311057      3854514           34 mlx5_comp2
  4 541            0      7273285      3643353           35 mlx5_comp3
  5 542           17      7931971      3690648           36 mlx5_comp4
  6 543            5      7657244      3848182           37 mlx5_comp5
  7 544           18      6780485      3667239           38 mlx5_comp6
  8 545            3      7711480      3963293           39 mlx5_comp7
total            290     60058317     30022474
