idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           10      8801991      2895650           32 mlx5_comp0
  2 539           38      7019598      4630774           33 mlx5_comp1
  3 540           58      6991642      4384137           34 mlx5_comp2
  4 541            3      8471507      6423414           35 mlx5_comp3
  5 542           12      8753086      4231965           36 mlx5_comp4
  6 543            6      5784677      4566751           37 mlx5_comp5
  7 544           16      7859545      4335693           38 mlx5_comp6
  8 545           13     12848855      1794101           39 mlx5_comp7
total            283     66530901     33262485
