idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            3      4603574      2245822           32 mlx5_comp0
  2 539           20      4492365      2237091           33 mlx5_comp1
  3 540           41      4505803      2258187           34 mlx5_comp2
  4 541            0      4227141      2181386           35 mlx5_comp3
  5 542            2      4457925      2263567           36 mlx5_comp4
  6 543            1      4591643      2285382           37 mlx5_comp5
  7 544           11      4612005      2260689           38 mlx5_comp6
  8 545            3      4611308      2293358           39 mlx5_comp7
total            208     36101764     18025482
