idx irq        fired       rxpkts       txpkts         cpus name
  0 327          165            0            0         0-31 mlx5_async0
  1 328          631      1469760       757936           32 mlx5_comp0
  2 539          456      1519166       751197           33 mlx5_comp1
  3 540          396      1549983       748446           34 mlx5_comp2
  4 541          665      1554015       744049           35 mlx5_comp3
  5 542          552      1444897       755859           36 mlx5_comp4
  6 543          603      1441968       756476           37 mlx5_comp5
  7 544          560      1643096       752648           38 mlx5_comp6
  8 545          612      1484106       761631           39 mlx5_comp7
total           4640     12106991      6028242
