idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      2654184      1497581           32 mlx5_comp0
  2 539            0      3235170      1471896           33 mlx5_comp1
  3 540            0      2929705      1568142           34 mlx5_comp2
  4 541            0      2960109      1577775           35 mlx5_comp3
  5 542            0      3157355      1616809           36 mlx5_comp4
  6 543            0      3001787      1464887           37 mlx5_comp5
  7 544            0      3139472      1323789           38 mlx5_comp6
  8 545            0      3019795      1506353           39 mlx5_comp7
total            127     24097577     12027232
