idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            7      7706219      3167894           32 mlx5_comp0
  2 539           45      6800083      3500473           33 mlx5_comp1
  3 540           66      9111335      4592905           34 mlx5_comp2
  4 541            0      9191344      4557908           35 mlx5_comp3
  5 542            8      9530465      3851683           36 mlx5_comp4
  6 543            4      6388503      4225726           37 mlx5_comp5
  7 544           19      6951871      3399283           38 mlx5_comp6
  8 545            3      8451222      4767664           39 mlx5_comp7
total            281     64131042     32063536
