idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1565730       737818           32 mlx5_comp0
  2 539            0      1467287       715031           33 mlx5_comp1
  3 540            0      1615349       743244           34 mlx5_comp2
  4 541            0      1445136       778022           35 mlx5_comp3
  5 542            0      1522391       749127           36 mlx5_comp4
  6 543            0      1509339       731723           37 mlx5_comp5
  7 544            0      1480114       758326           38 mlx5_comp6
  8 545            0      1494671       807203           39 mlx5_comp7
total            127     12100017      6020494
