idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      8973847      4575126           32 mlx5_comp0
  2 539            0      9276834      4653060           33 mlx5_comp1
  3 540            0      9301002      4911126           34 mlx5_comp2
  4 541            0      9826902      4636920           35 mlx5_comp3
  5 542            0      9149028      4485547           36 mlx5_comp4
  6 543            0      9275361      4671030           37 mlx5_comp5
  7 544            0      9340019      4881524           38 mlx5_comp6
  8 545            0      9763356      4640167           39 mlx5_comp7
total            145     74906349     37454500
