idx irq        fired       rxpkts       txpkts         cpus name
  0 327        46341            0            0         0-31 mlx5_async0
  1 328       525370      1520560       757597           32 mlx5_comp0
  2 539       556875      1442487       760060           33 mlx5_comp1
  3 540       563733      1446979       758464           34 mlx5_comp2
  4 541       529722      1561749       751191           35 mlx5_comp3
  5 542       528365      1538374       726865           36 mlx5_comp4
  6 543       569225      1448349       774390           37 mlx5_comp5
  7 544       512293      1519279       732729           38 mlx5_comp6
  8 545       503782      1628057       766581           39 mlx5_comp7
total        4335706     12105834      6027877
