idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6140087      2903883           32 mlx5_comp0
  2 539            0      6049101      3065626           33 mlx5_comp1
  3 540            0      5806356      2915080           34 mlx5_comp2
  4 541            0      5845360      2896907           35 mlx5_comp3
  5 542            0      6083196      3019833           36 mlx5_comp4
  6 543            0      5805285      2976668           37 mlx5_comp5
  7 544            0      6443972      3221026           38 mlx5_comp6
  8 545            0      5953521      3039198           39 mlx5_comp7
total            127     48126878     24038221
