idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            4      7652032      3552683           32 mlx5_comp0
  2 539           19      7989630      3767324           33 mlx5_comp1
  3 540           48      7259989      3755047           34 mlx5_comp2
  4 541            3      7544523      3631567           35 mlx5_comp3
  5 542            3      7535148      4001138           36 mlx5_comp4
  6 543            0      7108117      3908224           37 mlx5_comp5
  7 544            5      7176585      3824068           38 mlx5_comp6
  8 545            1      7807835      3588069           39 mlx5_comp7
total            211     60073859     30028120
