idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1544878       742091           32 mlx5_comp0
  2 539            0      1485935       687992           33 mlx5_comp1
  3 540            0      1376388       805384           34 mlx5_comp2
  4 541            0      1535090       741379           35 mlx5_comp3
  5 542            0      1487566       806693           36 mlx5_comp4
  6 543            0      1620979       762187           37 mlx5_comp5
  7 544            0      1614075       769435           38 mlx5_comp6
  8 545            0      1431578       712317           39 mlx5_comp7
total            127     12096489      6027478
