idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            4      7412610      3637667           32 mlx5_comp0
  2 539           38      7554345      3940827           33 mlx5_comp1
  3 540           74      7256207      3778319           34 mlx5_comp2
  4 541            0      7634994      3573422           35 mlx5_comp3
  5 542            9      7801119      3813740           36 mlx5_comp4
  6 543            7      7396206      3696183           37 mlx5_comp5
  7 544           26      7880689      3900312           38 mlx5_comp6
  8 545            3      7126434      3684628           39 mlx5_comp7
total            290     60062604     30025098
