idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29390            0            0         0-31 mlx5_async0
  1 328       381760      3026884      1491235           32 mlx5_comp0
  2 539       379447      2932212      1494989           33 mlx5_comp1
  3 540       387105      3056604      1488859           34 mlx5_comp2
  4 541       394006      2915729      1492763           35 mlx5_comp3
  5 542       374010      3071998      1500194           36 mlx5_comp4
  6 543       384300      3090603      1521031           37 mlx5_comp5
  7 544       385523      3103902      1515202           38 mlx5_comp6
  8 545       391079      2906023      1525158           39 mlx5_comp7
total        3106620     24103955     12029431
