idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          333      9014469      4626351           32 mlx5_comp0
  2 539          334      9250158      4555789           33 mlx5_comp1
  3 540          353      8703941      4424964           34 mlx5_comp2
  4 541          282      9598255      4799808           35 mlx5_comp3
  5 542          330      8849671      4533037           36 mlx5_comp4
  6 543          310      9113885      4349365           37 mlx5_comp5
  7 544          343      9529814      4765779           38 mlx5_comp6
  8 545          327      9066712      4506375           39 mlx5_comp7
total           2769     73126905     36561468
