idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            4      5927037      2970629           32 mlx5_comp0
  2 539           30      6115340      3188629           33 mlx5_comp1
  3 540           62      5933861      2961495           34 mlx5_comp2
  4 541            0      6381571      2965873           35 mlx5_comp3
  5 542           20      5557170      2778211           36 mlx5_comp4
  6 543            5      5935018      3098973           37 mlx5_comp5
  7 544           11      6199074      3001226           38 mlx5_comp6
  8 545            5      6026351      3057458           39 mlx5_comp7
total            265     48075422     24022494
