idx irq        fired       rxpkts       txpkts         cpus name
  0 327          154            0            0         0-31 mlx5_async0
  1 328          309      2959316      1482608           32 mlx5_comp0
  2 539          360      3088421      1523652           33 mlx5_comp1
  3 540          298      2967616      1492678           34 mlx5_comp2
  4 541          250      3018000      1509032           35 mlx5_comp3
  5 542          331      3193962      1533089           36 mlx5_comp4
  6 543          290      2996035      1506307           37 mlx5_comp5
  7 544          328      2899593      1483713           38 mlx5_comp6
  8 545          318      2954120      1486188           39 mlx5_comp7
total           2638     24077063     12017267
