idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            3      1523279       751617           32 mlx5_comp0
  2 539           28      1556048       741397           33 mlx5_comp1
  3 540           68      1534401       753858           34 mlx5_comp2
  4 541            0      1477413       748498           35 mlx5_comp3
  5 542           10      1513341       750286           36 mlx5_comp4
  6 543            3      1578452       758910           37 mlx5_comp5
  7 544           14      1460105       762682           38 mlx5_comp6
  8 545            2      1471940       761280           39 mlx5_comp7
total            256     12114979      6028528
