idx irq        fired       rxpkts       txpkts         cpus name
  0 317          365            0            0        32-63 mlx5_async0
  1 318           66      7309271      3647281           16 mlx5_comp0
  2 341            8      7180886      3654784           17 mlx5_comp1
  3 342            0      7710872      3591155           18 mlx5_comp2
  4 343            0      7319774      3935380           19 mlx5_comp3
  5 344           63      7870634      3849999           20 mlx5_comp4
  6 345           13      7355300      3716424           21 mlx5_comp5
  7 346            3      7442662      3674670           22 mlx5_comp6
  8 347           10      7943561      3967949           23 mlx5_comp7
total            528     60132960     30037642
