idx irq        fired       rxpkts       txpkts         cpus name
  0 317        27651            0            0        32-63 mlx5_async0
  1 318       406313      5906525      2981241           16 mlx5_comp0
  2 341       415679      5967820      2842733           17 mlx5_comp1
  3 342       410062      6175421      2772843           18 mlx5_comp2
  4 343       428556      6096333      2711374           19 mlx5_comp3
  5 344       395096      6072060      3108589           20 mlx5_comp4
  6 345       394648      6256003      2992594           21 mlx5_comp5
  7 346       384318      5603657      3431291           22 mlx5_comp6
  8 347       404736      6044282      3196837           23 mlx5_comp7
total        3267059     48122101     24037502
