idx irq        fired       rxpkts       txpkts         cpus name
  0 317          339            0            0        32-63 mlx5_async0
  1 318            0      1446980       721999           16 mlx5_comp0
  2 341            0      1580718       780771           17 mlx5_comp1
  3 342            0      1493044       739891           18 mlx5_comp2
  4 343            0      1549869       721226           19 mlx5_comp3
  5 344            0      1444692       764967           20 mlx5_comp4
  6 345            0      1563628       728701           21 mlx5_comp5
  7 346            0      1573973       786077           22 mlx5_comp6
  8 347            0      1467873       777430           23 mlx5_comp7
total            339     12120777      6021062
