idx irq        fired       rxpkts       txpkts         cpus name
  0 317          414            0            0        32-63 mlx5_async0
  1 318            0      8940406      4593633           16 mlx5_comp0
  2 341            0      9191776      4552440           17 mlx5_comp1
  3 342            0      9113149      4316615           18 mlx5_comp2
  4 343            0      8803830      4471122           19 mlx5_comp3
  5 344            0      9234214      4514154           20 mlx5_comp4
  6 345            0      8638348      4392178           21 mlx5_comp5
  7 346            0      9035836      4394416           22 mlx5_comp6
  8 347            0      8790483      4618548           23 mlx5_comp7
total            414     71748042     35853106
