idx irq        fired       rxpkts       txpkts         cpus name
  0 317          850            0            0        32-63 mlx5_async0
  1 318         6111      7112757      3658325           16 mlx5_comp0
  2 341         5525      6304746      3111592           17 mlx5_comp1
  3 342         6192      7144164      3609185           18 mlx5_comp2
  4 343         2989      7146506      3701984           19 mlx5_comp3
  5 344         7865      7166524      3274532           20 mlx5_comp4
  6 345         2132      7151529      3518664           21 mlx5_comp5
  7 346         2858      7257793      3245852           22 mlx5_comp6
  8 347         5722      6324049      3679523           23 mlx5_comp7
total          40244     55608068     27799657
