idx irq        fired       rxpkts       txpkts         cpus name
  0 317        49988            0            0        32-63 mlx5_async0
  1 318       549002      1558807       750932           16 mlx5_comp0
  2 341       568558      1485514       762874           17 mlx5_comp1
  3 342       570454      1582911       756414           18 mlx5_comp2
  4 343       567401      1477711       763232           19 mlx5_comp3
  5 344       579390      1493039       757650           20 mlx5_comp4
  6 345       592048      1446698       743473           21 mlx5_comp5
  7 346       568162      1524162       738577           22 mlx5_comp6
  8 347       565191      1555545       753046           23 mlx5_comp7
total        4610194     12124387      6026198
