idx irq        fired       rxpkts       txpkts         cpus name
  0 317          462            0            0        32-63 mlx5_async0
  1 318          995      1476700       724830           16 mlx5_comp0
  2 341         1264      1482028       750581           17 mlx5_comp1
  3 342         1322      1470420       750794           18 mlx5_comp2
  4 343         1228      1542397       755520           19 mlx5_comp3
  5 344          989      1587554       760726           20 mlx5_comp4
  6 345         1213      1525763       758025           21 mlx5_comp5
  7 346         1269      1453992       763128           22 mlx5_comp6
  8 347         1215      1621976       759044           23 mlx5_comp7
total           9957     12160830      6022648
