idx irq        fired       rxpkts       txpkts         cpus name
  0 317          400            0            0        32-63 mlx5_async0
  1 318           57      3093610      1487059           16 mlx5_comp0
  2 341           11      2968195      1463465           17 mlx5_comp1
  3 342            0      3090012      1487576           18 mlx5_comp2
  4 343            0      2852753      1435171           19 mlx5_comp3
  5 344           76      3083814      1545134           20 mlx5_comp4
  6 345           12      3242074      1512340           21 mlx5_comp5
  7 346            0      2915194      1579153           22 mlx5_comp6
  8 347            5      2883044      1514673           23 mlx5_comp7
total            561     24128696     12024571
