idx irq        fired       rxpkts       txpkts         cpus name
  0 317          439            0            0        32-63 mlx5_async0
  1 318          992      4584824      2248696           16 mlx5_comp0
  2 341         1172      4151034      2258640           17 mlx5_comp1
  3 342         1216      4375352      2240422           18 mlx5_comp2
  4 343         1169      4593294      2279253           19 mlx5_comp3
  5 344          916      4770734      2249432           20 mlx5_comp4
  6 345         1204      4766312      2218820           21 mlx5_comp5
  7 346         1206      4265067      2281836           22 mlx5_comp6
  8 347         1222      4650870      2252387           23 mlx5_comp7
total           9536     36157487     18029486
