idx irq        fired       rxpkts       txpkts         cpus name
  0 317          404            0            0        32-63 mlx5_async0
  1 318          553      8435949      4020236           16 mlx5_comp0
  2 341          483      6283289      3997499           17 mlx5_comp1
  3 342          441      8006237      4218769           18 mlx5_comp2
  4 343          337      8052959      3495719           19 mlx5_comp3
  5 344          566      6990033      3133163           20 mlx5_comp4
  6 345          503      8268376      4017029           21 mlx5_comp5
  7 346          406      8043623      4042087           22 mlx5_comp6
  8 347          471      8079014      4131939           23 mlx5_comp7
total           4164     62159480     31056441
