idx irq        fired       rxpkts       txpkts         cpus name
  0 317          416            0            0        32-63 mlx5_async0
  1 318           67      2875624      1449636           16 mlx5_comp0
  2 341            5      3222367      1492892           17 mlx5_comp1
  3 342            7      3018914      1486990           18 mlx5_comp2
  4 343            0      3063830      1607362           19 mlx5_comp3
  5 344           60      3051318      1507344           20 mlx5_comp4
  6 345           18      2891034      1510499           21 mlx5_comp5
  7 346            3      2965837      1444467           22 mlx5_comp6
  8 347            1      3019996      1525241           23 mlx5_comp7
total            577     24108920     12024431
