idx irq        fired       rxpkts       txpkts         cpus name
  0 317          406            0            0        32-63 mlx5_async0
  1 318            0      6211303      3105226           16 mlx5_comp0
  2 341            0      6026510      3073595           17 mlx5_comp1
  3 342            0      5844798      3016483           18 mlx5_comp2
  4 343            0      6041532      2914863           19 mlx5_comp3
  5 344            0      5919130      3149408           20 mlx5_comp4
  6 345            0      5596500      3006102           21 mlx5_comp5
  7 346            0      6312159      2959442           22 mlx5_comp6
  8 347            0      6157329      2793563           23 mlx5_comp7
total            406     48109261     24018682
