idx irq        fired       rxpkts       txpkts         cpus name
  0 317          477            0            0        32-63 mlx5_async0
  1 318         1097      4602656      2243724           16 mlx5_comp0
  2 341         1604      4325655      2245739           17 mlx5_comp1
  3 342         1806      4254599      2244646           18 mlx5_comp2
  4 343         2017      4414715      2262662           19 mlx5_comp3
  5 344         1027      4586757      2261328           20 mlx5_comp4
  6 345         1508      4744849      2253117           21 mlx5_comp5
  7 346         1760      4597133      2253097           22 mlx5_comp6
  8 347         1670      4568062      2250836           23 mlx5_comp7
total          12966     36094426     18015149
