idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318           60      1559336       758737           16 mlx5_comp0
  2 341            6      1557860       760596           17 mlx5_comp1
  3 342            0      1481487       759082           18 mlx5_comp2
  4 343            0      1492604       755741           19 mlx5_comp3
  5 344           57      1510346       746579           20 mlx5_comp4
  6 345            3      1470558       750515           21 mlx5_comp5
  7 346            0      1530917       743633           22 mlx5_comp6
  8 347            3      1540822       751923           23 mlx5_comp7
total            526     12143930      6026806
